id,filtered_words,features,label_index
F097,late city individual benefit. news wonder consider enjoy nice ground. dinner star fire woman weight church. — shocking claims celebrity scandal surface internet.,"(10000,[312,503,1805,1840,2240,2433,3079,3370,3486,4563,4723,4921,5170,5191,5495,5850,7281,7936,8004,8094,8338,8614,8678],[4.019381523748645,0.691153161953081,3.7316994512968646,5.117993812416755,4.137164559405029,4.607168188650764,4.019381523748645,3.914021008090819,2.849310271098391,4.42484663185681,4.019381523748645,2.849310271098391,4.137164559405029,4.270695952029551,4.42484663185681,0.691153161953081,0.667530016189645,0.691153161953081,4.137164559405029,4.270695952029551,0.691153161953081,4.270695952029551,5.117993812416755])",0.0
R014,method toward give. traditional pass across continue lot technology. firm voice team. travel actually else ready tax often. experts discuss ongoing developments research.,"(10000,[743,3194,3530,3614,4486,4506,4687,4943,5034,6015,6021,6447,6557,6587,7066,7074,8392,8681,8757,8759,8893,8894,9462],[3.8187108282864943,4.137164559405029,4.270695952029551,0.6753425559264385,4.137164559405029,0.691153161953081,0.691153161953081,4.019381523748645,4.830311739964974,4.607168188650764,4.607168188650764,4.607168188650764,4.019381523748645,4.270695952029551,2.8844015909096608,3.7316994512968646,3.8187108282864943,3.914021008090819,5.523458920524919,4.830311739964974,4.019381523748645,4.137164559405029,0.691153161953081])",1.0
F005,live money probably player. — shocking claims flat earth surface internet.,"(10000,[493,503,2263,2297,2918,5850,6103,7281,7936,8338,9676],[4.137164559405029,0.691153161953081,5.117993812416755,4.137164559405029,3.0385522707369192,0.691153161953081,4.42484663185681,0.667530016189645,0.691153161953081,0.691153161953081,3.0385522707369192])",0.0
R234,mean across nearly. customer page sea compare small follow movement. experts discuss ongoing developments research.,"(10000,[222,909,1413,2437,2827,3614,4395,4506,4687,7066,7074,9246,9367,9462,9617],[4.137164559405029,3.914021008090819,4.607168188650764,4.830311739964974,4.137164559405029,0.6753425559264385,5.523458920524919,0.691153161953081,0.691153161953081,2.8844015909096608,3.7316994512968646,4.42484663185681,3.577548771469606,0.691153161953081,4.137164559405029])",1.0
F143,mouth sport international radio church box. hold account fire particularly civil budget. — shocking claims aliens surface internet.,"(10000,[188,503,593,650,1222,1273,2389,5191,5850,6443,7281,7497,7936,8278,8338,8774,9086,9187],[4.137164559405029,0.691153161953081,4.830311739964974,2.958509563063383,5.523458920524919,4.270695952029551,3.914021008090819,4.270695952029551,0.691153161953081,3.577548771469606,0.667530016189645,4.270695952029551,0.691153161953081,4.42484663185681,0.691153161953081,4.42484663185681,4.019381523748645,3.8187108282864943])",0.0
R073,challenge use middle type game pull interview soldier. economic sing goal hear decade time. daughter moment identify ready low big. experts discuss ongoing developments economic growth.,"(10000,[939,1890,3401,3526,3614,3967,4506,4687,4842,5089,5133,5276,5935,6030,6035,6451,6557,6597,7623,8411,8975,9034,9144,9462,9878],[5.117993812416755,5.117993812416755,3.6516567436233283,3.8187108282864943,0.6753425559264385,4.019381523748645,0.691153161953081,0.691153161953081,4.019381523748645,3.7316994512968646,4.42484663185681,5.117993812416755,4.830311739964974,4.42484663185681,3.8187108282864943,3.6516567436233283,4.019381523748645,3.914021008090819,4.019381523748645,4.137164559405029,4.137164559405029,2.8844015909096608,5.501740396570277,0.691153161953081,3.8187108282864943])",1.0
R239,shake city blood pick class. history high accept evidence prevent recognize partner. family religious before. experts discuss ongoing developments education.,"(10000,[2054,2116,2180,2359,2657,3252,3614,4293,4506,4590,4687,5047,5241,5495,6543,7372,7696,8171,8297,9462],[4.137164559405029,4.270695952029551,4.270695952029551,4.607168188650764,3.914021008090819,3.8187108282864943,0.6753425559264385,4.270695952029551,0.691153161953081,5.117993812416755,0.691153161953081,2.6902455764687034,5.523458920524919,4.42484663185681,4.270695952029551,4.270695952029551,4.830311739964974,4.270695952029551,4.137164559405029,0.691153161953081])",1.0
F181,enough cover see writer letter eye box. sense person shoulder. — shocking claims aliens surface internet.,"(10000,[503,564,650,1341,3249,3740,4748,5354,5447,5850,6104,6906,7281,7936,8338,8774],[0.691153161953081,4.137164559405029,2.958509563063383,4.42484663185681,3.6516567436233283,4.42484663185681,4.019381523748645,4.42484663185681,3.4440173788450834,0.691153161953081,4.270695952029551,4.830311739964974,0.667530016189645,0.691153161953081,0.691153161953081,4.42484663185681])",0.0
R138,place serious life night agree executive her. experts discuss ongoing developments election.,"(10000,[1117,3477,3556,3614,4506,4687,6390,6869,6925,7748,9462,9966],[4.270695952029551,4.607168188650764,2.849310271098391,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681,3.914021008090819,3.914021008090819,5.523458920524919,0.691153161953081,4.137164559405029])",1.0
R172,tough prove dark film poor. record difficult leg. experts discuss ongoing developments economic growth.,"(10000,[697,1238,1712,2613,3614,4347,4506,4687,5003,5214,5447,9034,9144,9462],[4.830311739964974,4.830311739964974,4.019381523748645,4.830311739964974,0.6753425559264385,4.607168188650764,0.691153161953081,0.691153161953081,3.7316994512968646,4.137164559405029,3.4440173788450834,2.8844015909096608,2.7508701982851385,0.691153161953081])",1.0
R143,know western personal success sign. item member remember minute present around. near. experts discuss ongoing developments policy.,"(10000,[524,1916,3357,3614,4506,4687,5685,6257,6790,6817,6944,7779,7939,8130,9414,9462,9828],[4.019381523748645,4.019381523748645,4.019381523748645,0.6753425559264385,0.691153161953081,0.691153161953081,4.607168188650764,4.607168188650764,4.830311739964974,5.117993812416755,2.8154087194227095,3.4440173788450834,4.270695952029551,4.607168188650764,5.117993812416755,0.691153161953081,4.137164559405029])",1.0
F166,teacher miss away. wide moment nice rock wait yard true voice. fact make carry job kind. — shocking claims mind control surface internet.,"(10000,[217,424,454,503,557,574,1071,1208,2784,2836,3184,3370,3401,3525,5477,5850,6830,7188,7215,7281,7936,8338,8708],[4.270695952029551,4.607168188650764,3.2208738275308737,0.691153161953081,3.6516567436233283,4.830311739964974,4.137164559405029,2.60568818844064,4.830311739964974,3.7316994512968646,2.7826188965997183,3.914021008090819,3.6516567436233283,4.270695952029551,4.019381523748645,0.691153161953081,4.607168188650764,4.137164559405029,4.137164559405029,0.667530016189645,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
R003,back watch team pattern. idea add professor production. away government worker feeling. experts discuss ongoing developments budget report.,"(10000,[468,1640,2259,2543,2676,2708,3614,3737,4506,4687,4991,5432,5643,5958,8326,8430,9462,9887],[4.270695952029551,5.117993812416755,2.7826188965997183,3.3262343431887,3.914021008090819,3.7316994512968646,0.6753425559264385,4.830311739964974,0.691153161953081,0.691153161953081,2.5277266469709283,2.7508701982851385,5.117993812416755,3.914021008090819,5.117993812416755,4.607168188650764,0.691153161953081,4.607168188650764])",1.0
R167,food difference town agency. pattern life successful hold message. stop dinner wife central hot law. experts discuss ongoing developments climate change.,"(10000,[617,796,821,1051,2059,2240,2389,3021,3477,3614,4506,4687,4715,5659,7055,7866,8538,8653,8928,9462,9693],[4.270695952029551,4.137164559405029,2.849310271098391,4.830311739964974,2.6330871626287546,4.137164559405029,3.914021008090819,4.137164559405029,4.607168188650764,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551,4.830311739964974,4.270695952029551,4.830311739964974,4.830311739964974,4.42484663185681,0.691153161953081,4.607168188650764])",1.0
R183,performance control show minute. fire maintain word strong share step doctor. think pay agent science public. experts discuss ongoing developments climate change.,"(10000,[821,1208,1558,2059,2335,3363,3519,3614,3947,4019,4506,4687,4897,5016,5191,5247,6355,7175,7229,8366,9351,9462],[2.849310271098391,2.60568818844064,4.607168188650764,2.6330871626287546,4.42484663185681,3.914021008090819,4.137164559405029,0.6753425559264385,3.8187108282864943,4.137164559405029,0.691153161953081,0.691153161953081,3.8187108282864943,4.607168188650764,4.270695952029551,4.270695952029551,4.607168188650764,5.117993812416755,4.830311739964974,4.830311739964974,3.914021008090819,0.691153161953081])",1.0
R238,group surface score magazine. everyone dream light event rate magazine effect. popular study deal talk pass quality. experts discuss ongoing developments technology breakthrough.,"(10000,[253,1020,1433,1720,1890,1927,2227,2366,2419,2589,3614,4224,4506,4687,6148,7281,7728,7766,8392,8413,8893,8925,9462],[4.019381523748645,2.4789364828014966,3.383392757028649,4.42484663185681,5.117993812416755,4.607168188650764,2.7200985396183848,4.137164559405029,4.830311739964974,4.137164559405029,0.6753425559264385,4.42484663185681,0.691153161953081,0.691153161953081,4.019381523748645,0.667530016189645,4.830311739964974,4.137164559405029,3.8187108282864943,3.6516567436233283,4.019381523748645,3.914021008090819,0.691153161953081])",1.0
R041,source chair size example account model responsibility. sign pull book paper race tonight. effect collection candidate three operation. experts discuss ongoing developments election.,"(10000,[393,454,681,2523,3192,3556,3614,4358,4506,4687,5887,5925,6324,6597,6756,7102,7721,8209,8690,9184,9187,9462,9606],[4.137164559405029,3.2208738275308737,4.019381523748645,5.523458920524919,4.830311739964974,2.849310271098391,0.6753425559264385,4.270695952029551,0.691153161953081,0.691153161953081,3.914021008090819,4.607168188650764,4.607168188650764,3.914021008090819,3.7316994512968646,4.607168188650764,4.270695952029551,4.270695952029551,4.019381523748645,4.830311739964974,3.8187108282864943,0.691153161953081,4.270695952029551])",1.0
F237,range space glass. plan energy report glass sea total. — shocking claims government cover-up surface internet.,"(10000,[165,503,2259,5850,6123,6505,6535,6932,7281,7936,8307,8338,9188,9432,9617,9813],[4.019381523748645,0.691153161953081,2.7826188965997183,0.691153161953081,4.019381523748645,4.607168188650764,5.523458920524919,3.8187108282864943,0.667530016189645,0.691153161953081,3.914021008090819,0.691153161953081,4.270695952029551,4.42484663185681,4.137164559405029,2.997730276216664])",0.0
R086,affect family stop population lead attention. maintain international phone investment clear short speak write. win family method tonight hope blue. experts discuss ongoing developments research.,"(10000,[188,796,1262,1562,1611,1626,2398,2722,3389,3614,4506,4687,4732,5247,5356,6000,6015,6055,7066,8203,8297,9258,9462,9593],[4.137164559405029,4.137164559405029,4.019381523748645,4.607168188650764,4.42484663185681,4.830311739964974,4.607168188650764,4.830311739964974,4.42484663185681,0.6753425559264385,0.691153161953081,0.691153161953081,4.137164559405029,4.270695952029551,4.42484663185681,4.137164559405029,4.607168188650764,4.42484663185681,2.8844015909096608,5.523458920524919,8.274329118810059,4.830311739964974,0.691153161953081,5.117993812416755])",1.0
R240,notice group five science expect pass. tell start employee president worker oil hot. experts discuss ongoing developments policy.,"(10000,[1306,1525,1850,2676,2996,3363,3614,3691,4498,4506,4687,5974,6035,6548,6944,7766,8171,9462],[3.914021008090819,3.914021008090819,5.117993812416755,3.914021008090819,4.137164559405029,3.914021008090819,0.6753425559264385,4.830311739964974,4.42484663185681,0.691153161953081,0.691153161953081,4.137164559405029,3.8187108282864943,4.830311739964974,2.8154087194227095,4.137164559405029,4.270695952029551,0.691153161953081])",1.0
R133,ready song red change reduce condition more. none lot east environment person. experts discuss ongoing developments public health.,"(10000,[52,387,416,1750,1770,2407,3614,4506,4687,4943,5328,6219,6557,6576,7350,8159,9462,9831],[3.914021008090819,4.607168188650764,5.117993812416755,4.830311739964974,2.997730276216664,4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081,4.019381523748645,4.019381523748645,3.172083663361442,4.019381523748645,3.7316994512968646,4.019381523748645,3.7316994512968646,0.691153161953081,3.914021008090819])",1.0
F044,practice type understand since study radio. work single face. — shocking claims hoax surface internet.,"(10000,[503,3526,4224,4280,4377,5850,6287,6487,7281,7889,7936,8338,9032,9297,9527],[0.691153161953081,3.8187108282864943,4.42484663185681,4.137164559405029,2.60568818844064,0.691153161953081,4.607168188650764,3.914021008090819,0.667530016189645,4.019381523748645,0.691153161953081,0.691153161953081,5.117993812416755,5.117993812416755,4.137164559405029])",0.0
F125,woman sound vote weight. arrive health local. mother feel establish like meeting. — shocking claims government cover-up surface internet.,"(10000,[288,354,503,2259,2923,3115,3330,4563,5850,6166,7032,7281,7391,7936,8338,8805,9214,9325,9813],[4.830311739964974,3.8187108282864943,0.691153161953081,2.7826188965997183,3.914021008090819,4.137164559405029,3.8187108282864943,4.42484663185681,0.691153161953081,4.019381523748645,5.523458920524919,0.667530016189645,3.914021008090819,0.691153161953081,0.691153161953081,4.42484663185681,4.137164559405029,5.117993812416755,2.997730276216664])",0.0
F165,manager hold adult range yard. sometimes finish standard offer adult. — shocking claims secret cure surface internet.,"(10000,[72,165,503,1059,1652,2389,2958,2967,3892,5850,5869,6578,6747,7281,7904,7936,8338],[4.42484663185681,4.019381523748645,0.691153161953081,5.523458920524919,4.270695952029551,3.914021008090819,4.607168188650764,4.270695952029551,2.5530444549552183,0.691153161953081,4.42484663185681,4.019381523748645,2.5530444549552183,0.667530016189645,5.117993812416755,0.691153161953081,0.691153161953081])",0.0
